TSA_dia,Carga_Alcalina,Kappa,DB_SGF,DB_LAB,Secura_pct,Casca_pct,Extrativo_Total,Extrativo_AT,Extrativo_SGF,TPC,Idade,vmi_le_021,vmi_021_025,vmi_gt_025,pct_AB,pct_C,pct_DMG
3450.0,20.5648863119698,18.14541329381823,507.1463981305172,504.5020141601562,63.51499938964844,1.50094997882843,3.039999961853027,1.980000019073486,4.323548647885378,85.9763953488372,7.100487018220913,0,0,1,0.7861257804157611,0.0,0.2138742195842388
3425.570754461806,20.62119188261825,17.70470938366903,508.2083698689019,504.5020141601562,63.51499938964844,1.50094997882843,3.039999961853027,1.980000019073486,3.86496410638577,101.3338499739032,7.292810964019862,0,0,1,0.7062640776373852,0.0,0.2937359223626149
3250.0,20.70551442591015,18.23811009287957,496.9161920231641,451.4979858398438,64.00500106811523,1.052590012550354,3.130000114440918,2.25,4.092503102733699,103.2088574388963,7.308760189627274,0,0,1,0.6924484060521758,0.0,0.3075515939478241
3250.0,20.75108217724185,17.46328907692926,489.9414401763224,451.4979858398438,64.00500106811523,1.052590012550354,3.130000114440918,2.25,4.097864886649874,104.4826775,7.331478261964736,0,0,1,0.6983476070528968,0.0,0.3016523929471033
3250.0,21.10060278054606,15.83023940639976,489.9414401763224,451.4979858398438,64.00500106811523,1.052590012550354,3.130000114440918,2.25,4.097864886649874,104.4826775,7.331478261964736,0,0,1,0.6983476070528968,0.0,0.3016523929471033
3250.0,20.32018927464718,17.32349229357041,518.0704398977219,496.6340026855469,64.76000213623047,1.506270051002502,2.940000057220459,2.069999933242798,3.820788053494308,112.9338573056265,7.280719956974592,0,1,0,0.6626515799551664,0.0,0.3373484200448336
3306.829857743056,20.43643411010028,17.72684724504934,518.0704398977219,496.6340026855469,64.76000213623047,1.506270051002502,2.940000057220459,2.069999933242798,3.820788053494308,112.9338573056265,7.280719956974592,0,1,0,0.6626515799551664,0.0,0.3373484200448336
3350.0,20.49194837365072,17.63035907720649,500.5590098722255,496.6340026855469,64.76000213623047,1.506270051002502,2.940000057220459,2.069999933242798,3.778680017790319,98.08515279335234,7.104410512752206,0,1,0,0.7079665592251002,0.0,0.2920334407748998
3350.0,20.13483259970511,18.0830655770417,491.7896110469748,469.4440002441406,61.20000076293945,0.1389150023460388,3.049999952316284,2.390000104904175,3.472049341469375,53.78585946354696,6.321047667331701,0,1,0,0.795224627433917,0.1274672524326012,0.07730812013348164
3350.0,20.39054767248346,17.84029227952851,465.6725011507928,469.4440002441406,61.20000076293945,0.1389150023460388,3.049999952316284,2.390000104904175,3.565054147165765,45.2956912812396,6.189116747165389,0,1,0,0.6679803409179432,0.2540543315841283,0.07796532749792857
3350.0,20.16279959583055,16.97659933775111,465.6725011507928,469.4440002441406,61.20000076293945,0.1389150023460388,3.049999952316284,2.390000104904175,3.565054147165765,45.2956912812396,6.189116747165389,0,1,0,0.6679803409179432,0.2540543315841283,0.07796532749792857
3350.0,20.68220879691138,17.58622417300261,496.3171908339611,501.968994140625,62.83999888102213,1.148100018501282,3.150000095367432,1.960000038146973,3.812819360473911,37.91375757291254,8.599946067739213,0,0,1,0.462202798724064,0.1916938211445412,0.3461033801313949
3318.036697181544,20.55419506938457,18.41857418264625,496.3171908339611,501.968994140625,62.83999888102213,1.148100018501282,3.150000095367432,1.960000038146973,3.812819360473911,37.91375757291254,8.599946067739213,0,0,1,0.462202798724064,0.1916938211445412,0.3461033801313949
3250.097175005956,20.46133171582613,17.49361328080634,500.836123778806,501.968994140625,62.83999888102213,1.148100018501282,3.150000095367432,1.960000038146973,3.800925862435864,35.10097848755074,8.473318358435991,0,0,1,0.5128192670219683,0.1539190330610018,0.3332616999170298
3250.0,20.62140213516497,18.07126981456615,502.6118895639029,505.1929931640625,62.27999877929688,0.8971660137176514,3.359999895095825,1.809999942779541,4.1622271184507,37.22900223895496,10.14072331080118,0,0,1,0.34024985026097376,0.1622458001768347,0.4975043495621916
3251.688372665943,20.32350874134531,16.65289319965048,502.6118895639029,505.1929931640625,62.27999877929688,0.8971660137176514,3.359999895095825,1.809999942779541,4.1622271184507,37.22900223895496,10.14072331080118,0,0,1,0.34024985026097376,0.1622458001768347,0.4975043495621916
